time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.4400000000000008,-1.07129993442,0.775981929272,36.9157919594,0.173760267682,0.155803207709,0.0,-1.97974705937,1.57732805533,27.2052646288,0.195426818899,0.154283097358,0.0,899.945586662,900.071945418,899.967198857,899.831117235
1.5000000000000009,-1.19390223435,0.874188621064,38.5528678409,0.18598537287,0.165169237515,0.0,-2.10768250102,1.69668409374,27.3604905773,0.186390911827,0.149270666479,0.0,900.100687277,899.906695844,899.977247143,899.626722486
1.560000000000001,-1.32433297452,0.979643544267,40.1985893608,0.197396762118,0.176987676459,0.0,-2.24109128833,1.81888074058,27.4939894599,0.179823665907,0.129498166938,0.0,900.232724805,899.43943052,900.011176826,899.759198243
1.620000000000001,-1.46295815168,1.09250613289,41.8517480814,0.208210771326,0.184754957294,0.0,-2.38023280221,1.94353073863,27.6086254333,0.180718584927,0.127234984645,0.0,899.681157494,899.595405489,899.99889565,900.048471793
1.680000000000001,-1.61003626223,1.21292497567,43.5112889784,0.221421141488,0.192625315752,0.0,-2.52294917408,2.0709713736,27.7072954524,0.162620367918,0.120575962293,0.0,899.93357725,899.669334561,900.336872913,899.616256798
1.740000000000001,-1.76579494494,1.34108681435,45.17633249,0.231333666926,0.20098424992,0.0,-2.66963234591,2.20137358439,27.7920873455,0.156938442973,0.107697671072,0.0,900.194668226,899.677618275,899.959718303,899.739757043
1.8000000000000012,-1.93048469526,1.47713254491,46.8460745704,0.240842587762,0.209882287903,0.0,-2.82075156911,2.33376033828,27.8641586108,0.152194046822,0.0893570138965,0.0,900.450967336,899.711396842,899.935170614,899.752393085
1.8600000000000012,-2.10435921882,1.62117065096,48.5197604934,0.249966634569,0.215250931606,0.0,-2.97526926556,2.46774324327,27.9236112837,0.150264626267,0.0866373642983,0.0,900.02131616,899.91331312,899.787763393,899.718469229
1.9200000000000013,-2.28754591087,1.77329272348,50.1966589523,0.258972446405,0.221147653532,0.0,-3.13124561138,2.60324831694,27.971478577,0.14857966373,0.0946704482642,0.0,899.780234711,900.107838051,899.6529424,899.593285761
1.9800000000000013,-2.48015226331,1.93359477171,51.8761158723,0.268902169062,0.227510544632,0.0,-3.28936821667,2.74049479607,28.0091835521,0.158479873347,0.102600132166,0.0,899.637724136,899.961812233,899.321425504,899.731552576
2.0400000000000014,-2.68233901525,2.10220752882,53.5576028806,0.280687449211,0.235220396928,0.0,-3.45083711908,2.88042171808,28.0395081983,0.17385054451,0.115107286591,0.0,899.582701365,900.093037342,899.139762103,899.773360335
2.1000000000000014,-2.89436100325,2.27931444563,55.2407289704,0.292855247392,0.245926900737,0.0,-3.61765018076,3.02369331566,28.0640605297,0.187135776264,0.135294641137,0.0,899.39177362,900.214790695,899.003261015,899.554822957
2.1600000000000015,-3.11660909427,2.46512533745,56.9251860333,0.305585271314,0.25571097031,0.0,-3.79159888578,3.17057344682,28.0839429901,0.199412991851,0.148285657602,0.0,899.550610829,900.084173427,898.76618796,899.279325053
2.2200000000000015,-3.34950269619,2.65987501707,58.6107563902,0.318336358772,0.264771745023,0.0,-3.9724105762,3.32162708128,28.1011426788,0.207999446337,0.142493653068,0.0,900.110363093,899.883924234,899.00783791,899.373349912
2.2800000000000016,-3.59342627621,2.86380589076,60.2972621642,0.331897537607,0.273358728702,0.0,-4.15919896168,3.47664176797,28.1151976551,0.218251846903,0.143727087903,0.0,899.875063902,899.932723694,899.275281957,899.710019432
2.3400000000000016,-3.84873542555,3.07716577497,61.9845448238,0.34499950164,0.282036257636,0.0,-4.35191364885,3.63587564042,28.1269744988,0.218555686375,0.145338781104,0.0,900.142955161,900.216093298,899.627531981,899.660535548
